id,title,mode,game,date,author,mission_url,download_url,direct_download_url,download_status
346,Elite Hunt beta release,SP,XL,4/11/2010 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=346,https://sectorgame.com/dxma/download?m=346,https://sectorgame.com/dxma/files/f/4/346/elitehunt.zip,success
356,Circle Of Death.,SP,D1,9/1/2010 12:00,default,https://sectorgame.com/dxma/dxma/mission?m=356,https://sectorgame.com/dxma/download?m=356,https://sectorgame.com/dxma/files/f/1/356/COD.RDL,success
337,4D-Pentacircle 2.0,MP,D2,2/9/2010 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=337,https://sectorgame.com/dxma/download?m=337,https://sectorgame.com/dxma/files/f/1/337/pentacircle2.zip,success
344,Disintegration Beta 3,SP,D2,3/28/2010 12:00,OMEGADREAD,https://sectorgame.com/dxma/dxma/mission?m=344,https://sectorgame.com/dxma/download?m=344,https://sectorgame.com/dxma/files/f/1/344/Disint_Beta_3.zip,success
354,marzipan,SP,D2,8/16/2010 12:00,sepia,https://sectorgame.com/dxma/dxma/mission?m=354,https://sectorgame.com/dxma/download?m=354,https://sectorgame.com/dxma/files/f/1/354/marzipan.zip,success
353,Pumo Mines Kartsal Motivation 3 Level Demo,SP,XL,7/29/2010 12:00,Pumo,https://sectorgame.com/dxma/dxma/mission?m=353,https://sectorgame.com/dxma/download?m=353,https://sectorgame.com/dxma/files/f/24/353/PumoMines-3L-Demo1.0-Links.zip,success
339,Aurora,MP,D1,2/28/2010 12:00,Porculus,https://sectorgame.com/dxma/dxma/mission?m=339,https://sectorgame.com/dxma/download?m=339,https://sectorgame.com/dxma/files/f/1/339/aurora.zip,success
343,Anaravia,MP,D3,3/24/2010 12:00,Maverick,https://sectorgame.com/dxma/dxma/mission?m=343,https://sectorgame.com/dxma/download?m=343,https://sectorgame.com/dxma/files/f/1/343/Anaravia.zip,success
347,Diskus,SP,D1,6/4/2010 12:00,Stroodles,https://sectorgame.com/dxma/dxma/mission?m=347,https://sectorgame.com/dxma/download?m=347,https://sectorgame.com/dxma/files/f/1/347/sample01.zip,success
355,The Ara Cluster Saga part 1: Black Prophecy XL beta,SP,XL,8/29/2010 12:00,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=355,https://sectorgame.com/dxma/download?m=355,https://sectorgame.com/dxma/files/f/4/355/prophxl131beta.zip,success
340,Mount Dawn,SP,D1,3/7/2010 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=340,https://sectorgame.com/dxma/download?m=340,https://sectorgame.com/dxma/files/f/4/340/mountdawn.zip,success
338,1 Barn2 - 4 MP,MP,D3,2/27/2010 12:00,Maverick,https://sectorgame.com/dxma/dxma/mission?m=338,https://sectorgame.com/dxma/download?m=338,https://sectorgame.com/dxma/files/f/1/338/1Barn2.zip,success
349,Descent -Vanguard- beta,SP,D1,6/16/2010 12:00,hellbenderdescent,https://sectorgame.com/dxma/dxma/mission?m=349,https://sectorgame.com/dxma/download?m=349,https://sectorgame.com/dxma/files/f/1/349/HDVBETA2.zip,success
352,Solarum Caves,SP,D2,7/5/2010 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=352,https://sectorgame.com/dxma/download?m=352,https://sectorgame.com/dxma/files/f/4/352/Solarum Caves.zip,success
336,4D-Pentacircle,MP,D1,2/6/2010 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=336,https://sectorgame.com/dxma/download?m=336,https://sectorgame.com/dxma/files/f/1/336/pentcrcl.zip,success
335,Pentanarchy,MP,D1,2/4/2010 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=335,https://sectorgame.com/dxma/download?m=335,https://sectorgame.com/dxma/files/f/1/335/Pentarch.zip,success
334,Judith1,MP,D1,2/2/2010 12:00,Tankie2,https://sectorgame.com/dxma/dxma/mission?m=334,https://sectorgame.com/dxma/download?m=334,https://sectorgame.com/dxma/files/f/1/334/Judith1.zip,success
333,The Bobbin,MP,D3,1/27/2010 12:00,Maverick,https://sectorgame.com/dxma/dxma/mission?m=333,https://sectorgame.com/dxma/download?m=333,https://sectorgame.com/dxma/files/f/1/333/Bobbin.zip,success
331,Disintegration Beta 1,SP,D2,12/30/2009 12:00,OMEGADREAD,https://sectorgame.com/dxma/dxma/mission?m=331,https://sectorgame.com/dxma/download?m=331,https://sectorgame.com/dxma/files/f/1/331/disintegration_beta1.zip,success
426,Styx,MP,XL,1/17/2012 12:00,karx11erx,https://sectorgame.com/dxma/dxma/mission?m=426,https://sectorgame.com/dxma/download?m=426,https://sectorgame.com/dxma/files/f/1/426/styx-xl.zip,success
427,Tankboy,MP,XL,1/17/2012 12:00,karx11erx,https://sectorgame.com/dxma/dxma/mission?m=427,https://sectorgame.com/dxma/download?m=427,https://sectorgame.com/dxma/files/f/1/427/tankboy-xl.zip,success
428,TombZ Of DeZtruKtion,MP,XL,1/17/2012 12:00,karx11erx,https://sectorgame.com/dxma/dxma/mission?m=428,https://sectorgame.com/dxma/download?m=428,https://sectorgame.com/dxma/files/f/1/428/tombz-xl.zip,success
425,Subspace,MP,XL,1/17/2012 12:00,karx11erx,https://sectorgame.com/dxma/dxma/mission?m=425,https://sectorgame.com/dxma/download?m=425,https://sectorgame.com/dxma/files/f/1/425/subspace-xl.zip,success
432,Toxic Descent,MP,XL,1/17/2012 12:00,karx11erx,https://sectorgame.com/dxma/dxma/mission?m=432,https://sectorgame.com/dxma/download?m=432,https://sectorgame.com/dxma/files/f/1/432/toxic-xl.zip,success
403,Jagerbomb,MP,D2,12/23/2011 12:00,Celestial,https://sectorgame.com/dxma/dxma/mission?m=403,https://sectorgame.com/dxma/download?m=403,https://sectorgame.com/dxma/files/f/1/403/jagbomb.zip,success
413,Minerva,MP,D1,1/9/2012 12:00,Ross,https://sectorgame.com/dxma/dxma/mission?m=413,https://sectorgame.com/dxma/download?m=413,https://sectorgame.com/dxma/files/f/1/413/Minerva.zip,success
418,Apocalyptic Factor - D2X,SP,D2,1/14/2012 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=418,https://sectorgame.com/dxma/download?m=418,https://sectorgame.com/dxma/files/f/1/418/af-d2x.zip,success
402,OCTAQUA,MP,D2,12/22/2011 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=402,https://sectorgame.com/dxma/download?m=402,https://sectorgame.com/dxma/files/f/11/402/OCTAQUA.zip,success
406,War Grid,MP,D2,12/24/2011 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=406,https://sectorgame.com/dxma/download?m=406,https://sectorgame.com/dxma/files/f/4/406/wargrid.zip,success
419,Minerva Mega,MP,D1,1/14/2012 12:00,Ross,https://sectorgame.com/dxma/dxma/mission?m=419,https://sectorgame.com/dxma/download?m=419,https://sectorgame.com/dxma/files/f/1/419/Minerva Mega.zip,success
404,Pacman - FINISHED VERSION,MP,D2,12/23/2011 12:00,PigmyRhino,https://sectorgame.com/dxma/dxma/mission?m=404,https://sectorgame.com/dxma/download?m=404,https://sectorgame.com/dxma/files/f/1/404/PR_PACMAN.zip,success
398,Tech-box,MP,D2,12/22/2011 12:00,Descent Freak (2),https://sectorgame.com/dxma/dxma/mission?m=398,https://sectorgame.com/dxma/download?m=398,https://sectorgame.com/dxma/files/f/1/398/tech-box.zip,success
411,Beer Slide,MP,D2,1/7/2012 12:00,Celestial,https://sectorgame.com/dxma/dxma/mission?m=411,https://sectorgame.com/dxma/download?m=411,https://sectorgame.com/dxma/files/f/1/411/beerslide.zip,success
415,Unknown,SP,D1,1/10/2012 12:00,VirginHornets,https://sectorgame.com/dxma/dxma/mission?m=415,https://sectorgame.com/dxma/download?m=415,https://sectorgame.com/dxma/files/f/1/415/unknown.mn2,success
405,Athena R2,MP,D1,12/23/2011 12:00,Ashes,https://sectorgame.com/dxma/dxma/mission?m=405,https://sectorgame.com/dxma/download?m=405,https://sectorgame.com/dxma/files/f/1/405/athenar2.rar,success
399,Newt 2,MP,D2,12/22/2011 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=399,https://sectorgame.com/dxma/download?m=399,https://sectorgame.com/dxma/files/f/1/399/Newt 2.zip,success
401,FUSI,MP,D2,12/22/2011 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=401,https://sectorgame.com/dxma/download?m=401,https://sectorgame.com/dxma/files/f/11/401/FUSI.zip,success
414,The Battle Zone,MP,D1,1/9/2012 12:00,Ross,https://sectorgame.com/dxma/dxma/mission?m=414,https://sectorgame.com/dxma/download?m=414,https://sectorgame.com/dxma/files/f/1/414/The Battle Zone [1].zip,success
417,Just Kidding,SP,D2,1/13/2012 12:00,sepia,https://sectorgame.com/dxma/dxma/mission?m=417,https://sectorgame.com/dxma/download?m=417,https://sectorgame.com/dxma/files/f/1/417/kidding.zip,success
394,Teralagon,SP,D2,12/18/2011 12:00,ctoan,https://sectorgame.com/dxma/dxma/mission?m=394,https://sectorgame.com/dxma/download?m=394,https://sectorgame.com/dxma/files/f/1/394/trlgo2.zip,success
392,RigbotX,SP,D1,11/26/2011 12:00,Ashes,https://sectorgame.com/dxma/dxma/mission?m=392,https://sectorgame.com/dxma/download?m=392,https://sectorgame.com/dxma/files/f/1/392/rigbot.rar,success
393,Water Dragon,MP,D2,12/2/2011 12:00,Descent Freak (2),https://sectorgame.com/dxma/dxma/mission?m=393,https://sectorgame.com/dxma/download?m=393,https://sectorgame.com/dxma/files/f/1/393/You suck.zip.zip.zip.zip,success
391,PTMC Warp Labs,SP,D2,11/17/2011 12:00,Descent Freak (2),https://sectorgame.com/dxma/dxma/mission?m=391,https://sectorgame.com/dxma/download?m=391,https://sectorgame.com/dxma/files/f/1/391/warplab.zip,success
390,Mendelevium prison,SP,D1,10/27/2011 12:00,mzero,https://sectorgame.com/dxma/dxma/mission?m=390,https://sectorgame.com/dxma/download?m=390,https://sectorgame.com/dxma/files/f/1/390/MENDEL.zip,success
330,Gigalomania,SP,D2,12/23/2009 12:00,Zuon,https://sectorgame.com/dxma/dxma/mission?m=330,https://sectorgame.com/dxma/download?m=330,https://sectorgame.com/dxma/files/f/1/330/gigalo.zip,success
328,Ascent,SP,D2,12/15/2009 12:00,OMEGADREAD,https://sectorgame.com/dxma/dxma/mission?m=328,https://sectorgame.com/dxma/download?m=328,https://sectorgame.com/dxma/files/f/1/328/ascent.zip,success
329,1STP KLOSR,MP,D2,12/18/2009 12:00,THEFTBOT,https://sectorgame.com/dxma/dxma/mission?m=329,https://sectorgame.com/dxma/download?m=329,https://sectorgame.com/dxma/files/f/1/329/1stpklsr.zip,success
318,Stadium,CTF,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=318,https://sectorgame.com/dxma/download?m=318,https://sectorgame.com/dxma/files/f/1/318/stadium.zip,success
326,The Hive,SP,D1,11/24/2009 12:00,Echo,https://sectorgame.com/dxma/dxma/mission?m=326,https://sectorgame.com/dxma/download?m=326,https://sectorgame.com/dxma/files/f/1/326/THEHIVE.zip,success
314,Dark Side of the Moon,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=314,https://sectorgame.com/dxma/download?m=314,https://sectorgame.com/dxma/files/f/1/314/darkside.zip,success
324,Descent Maximum,SP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=324,https://sectorgame.com/dxma/download?m=324,https://sectorgame.com/dxma/files/f/1/324/maximum.zip,success
327,Descent I MultiPlayer Pack,MP,D1,12/12/2009 12:00,OMEGADREAD,https://sectorgame.com/dxma/dxma/mission?m=327,https://sectorgame.com/dxma/download?m=327,https://sectorgame.com/dxma/files/f/1/327/D1-MPPack.zip,success
316,Hive,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=316,https://sectorgame.com/dxma/download?m=316,https://sectorgame.com/dxma/files/f/1/316/hive.zip,success
325,Out CED,SP,D3,11/21/2009 12:00,cami,https://sectorgame.com/dxma/dxma/mission?m=325,https://sectorgame.com/dxma/download?m=325,https://sectorgame.com/dxma/files/f/1/325/OUT.zip,success
323,Maximum Anarchy,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=323,https://sectorgame.com/dxma/download?m=323,https://sectorgame.com/dxma/files/f/1/323/maxanarch.zip,success
319,Stadium II,CTF,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=319,https://sectorgame.com/dxma/download?m=319,https://sectorgame.com/dxma/files/f/1/319/stadium2.zip,success
313,Abyss 1.1,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=313,https://sectorgame.com/dxma/download?m=313,https://sectorgame.com/dxma/files/f/1/313/abyss-1.zip,success
320,Stadium III,CTF,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=320,https://sectorgame.com/dxma/download?m=320,https://sectorgame.com/dxma/files/f/1/320/stadium3.zip,success
315,Darker Side of the Moon,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=315,https://sectorgame.com/dxma/download?m=315,https://sectorgame.com/dxma/files/f/1/315/darkerside.zip,success
317,Inferno,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=317,https://sectorgame.com/dxma/download?m=317,https://sectorgame.com/dxma/files/f/1/317/inferno.zip,success
321,Stadium Pro,CTF,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=321,https://sectorgame.com/dxma/download?m=321,https://sectorgame.com/dxma/files/f/1/321/stadpro.zip,success
311,Sukiyaki,MP,D2,10/18/2009 12:00,Kyouryuu,https://sectorgame.com/dxma/dxma/mission?m=311,https://sectorgame.com/dxma/download?m=311,https://sectorgame.com/dxma/files/f/1/311/Sukiyaki.zip,success
306,Diffusion,SP,D2,10/13/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=306,https://sectorgame.com/dxma/download?m=306,https://sectorgame.com/dxma/files/f/1/306/dffusion.zip,success
322,Vampyro,MP,D2,10/22/2009 12:00,D. Wentz,https://sectorgame.com/dxma/dxma/mission?m=322,https://sectorgame.com/dxma/download?m=322,https://sectorgame.com/dxma/files/f/1/322/vampyro.zip,success
309,Incontinence,SP,D2,10/13/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=309,https://sectorgame.com/dxma/download?m=309,https://sectorgame.com/dxma/files/f/1/309/incontin.zip,success
305,Solace,MP,D3,10/13/2009 12:00,Diocon,https://sectorgame.com/dxma/dxma/mission?m=305,https://sectorgame.com/dxma/download?m=305,https://sectorgame.com/dxma/files/f/1/305/solace.zip,success
304,Kataclysmica,MP,D3,10/13/2009 12:00,Kruel,https://sectorgame.com/dxma/dxma/mission?m=304,https://sectorgame.com/dxma/download?m=304,https://sectorgame.com/dxma/files/f/1/304/kata12.zip,success
307,Magnacore,MP,D2,10/13/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=307,https://sectorgame.com/dxma/download?m=307,https://sectorgame.com/dxma/files/f/1/307/magnacore.zip,success
310,Sun Palace,MP,D2,10/13/2009 12:00,Kruel,https://sectorgame.com/dxma/dxma/mission?m=310,https://sectorgame.com/dxma/download?m=310,https://sectorgame.com/dxma/files/f/1/310/sunpalace.zip,success
296,Minotaur,SP,D2,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=296,https://sectorgame.com/dxma/download?m=296,https://sectorgame.com/dxma/files/f/1/296/minota11.zip,success
308,The Crucible,SP,D2,10/13/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=308,https://sectorgame.com/dxma/download?m=308,https://sectorgame.com/dxma/files/f/1/308/crucible.zip,success
288,Dark Matter,MP,D2,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=288,https://sectorgame.com/dxma/download?m=288,https://sectorgame.com/dxma/files/f/1/288/darkmttr.zip,success
299,Adhara,MP,D1,10/11/2009 12:00,Lars,https://sectorgame.com/dxma/dxma/mission?m=299,https://sectorgame.com/dxma/download?m=299,https://sectorgame.com/dxma/files/f/1/299/adhara.zip,success
293,43 Helix,SP,D1,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=293,https://sectorgame.com/dxma/download?m=293,https://sectorgame.com/dxma/files/f/1/293/a_helix.zip,success
302,Sirius System 2,SP,D2,10/11/2009 12:00,Lars,https://sectorgame.com/dxma/dxma/mission?m=302,https://sectorgame.com/dxma/download?m=302,https://sectorgame.com/dxma/files/f/1/302/sirius2.zip,success
301,Adhara 2,MP,D2,10/11/2009 12:00,Lars,https://sectorgame.com/dxma/dxma/mission?m=301,https://sectorgame.com/dxma/download?m=301,https://sectorgame.com/dxma/files/f/1/301/adhara2.zip,success
291,Neptune D3,MP,D3,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=291,https://sectorgame.com/dxma/download?m=291,https://sectorgame.com/dxma/files/f/1/291/NeptuneD3.zip,success
300,Sirius System,SP,D1,10/11/2009 12:00,Lars,https://sectorgame.com/dxma/dxma/mission?m=300,https://sectorgame.com/dxma/download?m=300,https://sectorgame.com/dxma/files/f/1/300/sirius.zip,success
297,Nostromo,SP,D2,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=297,https://sectorgame.com/dxma/download?m=297,https://sectorgame.com/dxma/files/f/1/297/nostromo.zip,success
298,Redoubt,SP,D2,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=298,https://sectorgame.com/dxma/download?m=298,https://sectorgame.com/dxma/files/f/1/298/redoubt1.zip,success
286,Epona 2,MP,D2,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=286,https://sectorgame.com/dxma/download?m=286,https://sectorgame.com/dxma/files/f/1/286/epona2.zip,success
295,Lagrange IV,SP,D2,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=295,https://sectorgame.com/dxma/download?m=295,https://sectorgame.com/dxma/files/f/1/295/lagrange.zip,success
303,Cassiopia,MP,D2,10/11/2009 12:00,Lars,https://sectorgame.com/dxma/dxma/mission?m=303,https://sectorgame.com/dxma/download?m=303,https://sectorgame.com/dxma/files/f/1/303/cas.zip,success
292,Wolf Pack,MP,D3,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=292,https://sectorgame.com/dxma/download?m=292,https://sectorgame.com/dxma/files/f/1/292/wp.zip,success
287,Noble Gases,MP,D2,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=287,https://sectorgame.com/dxma/download?m=287,https://sectorgame.com/dxma/files/f/1/287/noblegas.zip,success
290,Flower Power,MP,D3,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=290,https://sectorgame.com/dxma/download?m=290,https://sectorgame.com/dxma/files/f/1/290/fp.zip,success
294,Alioth,SP,D2,10/10/2009 12:00,Grant,https://sectorgame.com/dxma/dxma/mission?m=294,https://sectorgame.com/dxma/download?m=294,https://sectorgame.com/dxma/files/f/1/294/alioth10.zip,success
285,Desert Colossus,MP,D1,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=285,https://sectorgame.com/dxma/download?m=285,https://sectorgame.com/dxma/files/f/1/285/colossus.zip,success
289,Legacy of Chaos,SP,D2,10/7/2009 12:00,Darkhorse,https://sectorgame.com/dxma/dxma/mission?m=289,https://sectorgame.com/dxma/download?m=289,https://sectorgame.com/dxma/files/f/1/289/legacy.zip,success
265,Chevron,MP,D1,10/6/2009 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=265,https://sectorgame.com/dxma/download?m=265,https://sectorgame.com/dxma/files/f/10/265/chevron.zip,success
268,Epicentre,MP,D1,10/6/2009 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=268,https://sectorgame.com/dxma/download?m=268,https://sectorgame.com/dxma/files/f/10/268/epicntre.zip,success
266,Chevron 2,MP,D1,10/6/2009 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=266,https://sectorgame.com/dxma/download?m=266,https://sectorgame.com/dxma/files/f/10/266/chevron2.zip,success
284,Anthology,SP,XL,10/6/2009 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=284,https://sectorgame.com/dxma/download?m=284,https://sectorgame.com/dxma/files/f/10/284/Anthology.zip,success
267,Citron,MP,D1,10/6/2009 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=267,https://sectorgame.com/dxma/download?m=267,https://sectorgame.com/dxma/files/f/10/267/citron.zip,success
129,Just4Lan,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=129,https://sectorgame.com/dxma/download?m=129,https://sectorgame.com/dxma/files/f/1/129/Just4Lan.zip,success
158,Icarus Vanilla,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=158,https://sectorgame.com/dxma/download?m=158,https://sectorgame.com/dxma/files/f/1/158/Icarus2v.zip,success
159,Loberva 2.0,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=159,https://sectorgame.com/dxma/download?m=159,https://sectorgame.com/dxma/files/f/1/159/Loberva2.zip,success
160,Miranda 2.0,T,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=160,https://sectorgame.com/dxma/download?m=160,https://sectorgame.com/dxma/files/f/1/160/Miranda2.zip,success
155,Fire Power,CTF,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=155,https://sectorgame.com/dxma/download?m=155,https://sectorgame.com/dxma/files/f/1/155/Firepower.zip,success
156,Fusion-B,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=156,https://sectorgame.com/dxma/download?m=156,https://sectorgame.com/dxma/files/f/1/156/Fusion-B.zip,success
137,Penumbra,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=137,https://sectorgame.com/dxma/download?m=137,https://sectorgame.com/dxma/files/f/1/137/Penumbra.zip,success
130,Jysla - Jediluke NYSA,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=130,https://sectorgame.com/dxma/download?m=130,https://sectorgame.com/dxma/files/f/1/130/Jysla.zip,success
126,Duel of Honor,MOD,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=126,https://sectorgame.com/dxma/download?m=126,https://sectorgame.com/dxma/files/f/1/126/DoH.zip,success
128,Icarus Lite,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=128,https://sectorgame.com/dxma/download?m=128,https://sectorgame.com/dxma/files/f/1/128/Icarus-Lite.zip,success
132,Miranda,T,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=132,https://sectorgame.com/dxma/download?m=132,https://sectorgame.com/dxma/files/f/1/132/miranda.zip,success
133,Mothball,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=133,https://sectorgame.com/dxma/download?m=133,https://sectorgame.com/dxma/files/f/1/133/Mothball.zip,success
162,Opiate's Castle,CTF,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=162,https://sectorgame.com/dxma/download?m=162,https://sectorgame.com/dxma/files/f/1/162/Opiate2.ZIP,success
131,Loberva,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=131,https://sectorgame.com/dxma/download?m=131,https://sectorgame.com/dxma/files/f/1/131/Loberva.ZIP,success
161,NaCl,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=161,https://sectorgame.com/dxma/download?m=161,https://sectorgame.com/dxma/files/f/1/161/NaCl.zip,success
127,Icarus,MOD,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=127,https://sectorgame.com/dxma/download?m=127,https://sectorgame.com/dxma/files/f/1/127/Icarus1.zip,success
134,Oberon,MOD,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=134,https://sectorgame.com/dxma/download?m=134,https://sectorgame.com/dxma/files/f/1/134/Oberon.ZIP,success
154,Dodecahedron,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=154,https://sectorgame.com/dxma/download?m=154,https://sectorgame.com/dxma/files/f/1/154/Dodecahedron.zip,success
157,Icarus Revival,CTF,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=157,https://sectorgame.com/dxma/download?m=157,https://sectorgame.com/dxma/files/f/1/157/Icarus2r.zip,success
135,Ophelia,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=135,https://sectorgame.com/dxma/download?m=135,https://sectorgame.com/dxma/files/f/1/135/Ophelia.ZIP,success
163,Penumbra 2.0,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=163,https://sectorgame.com/dxma/download?m=163,https://sectorgame.com/dxma/files/f/1/163/Penumbr2.zip,success
138,Portia,MP,D1,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=138,https://sectorgame.com/dxma/download?m=138,https://sectorgame.com/dxma/files/f/1/138/Portia.ZIP,success
165,Portia 2.1,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=165,https://sectorgame.com/dxma/download?m=165,https://sectorgame.com/dxma/files/f/1/165/Portia21.zip,success
166,Puck,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=166,https://sectorgame.com/dxma/download?m=166,https://sectorgame.com/dxma/files/f/1/166/Puck.zip,success
164,Portia 2.0,MP,D2,6/12/2009 12:00,Lobber,https://sectorgame.com/dxma/dxma/mission?m=164,https://sectorgame.com/dxma/download?m=164,https://sectorgame.com/dxma/files/f/1/164/Portia2.zip,success
22,Judah,MP,D2,1/2/2009 12:00,Sniper,https://sectorgame.com/dxma/dxma/mission?m=22,https://sectorgame.com/dxma/download?m=22,https://sectorgame.com/dxma/files/f/1/22/judah.zip,success
24,The Cage,MP,D2,1/2/2009 12:00,Sniper,https://sectorgame.com/dxma/dxma/mission?m=24,https://sectorgame.com/dxma/download?m=24,https://sectorgame.com/dxma/files/f/1/24/CAGE.zip,success
25,The Cage 2,MP,D2,1/2/2009 12:00,Sniper,https://sectorgame.com/dxma/dxma/mission?m=25,https://sectorgame.com/dxma/download?m=25,https://sectorgame.com/dxma/files/f/1/25/CAGE2.zip,success
23,Halls of Anarchy,MP,D2,1/2/2009 12:00,Sniper,https://sectorgame.com/dxma/dxma/mission?m=23,https://sectorgame.com/dxma/download?m=23,https://sectorgame.com/dxma/files/f/1/23/hallsa.zip,success
27,Captain Anarchy,MP,D3,1/2/2009 12:00,Sniper,https://sectorgame.com/dxma/dxma/mission?m=27,https://sectorgame.com/dxma/download?m=27,https://sectorgame.com/dxma/files/f/1/27/cptanarchy.zip,success
453,Contest,MP,D1,1/30/2012 12:00,DKH,https://sectorgame.com/dxma/dxma/mission?m=453,https://sectorgame.com/dxma/download?m=453,https://sectorgame.com/dxma/files/f/1/453/Contest.zip,success
452,Conquest,MP,D1,1/30/2012 12:00,DKH,https://sectorgame.com/dxma/dxma/mission?m=452,https://sectorgame.com/dxma/download?m=452,https://sectorgame.com/dxma/files/f/1/452/Conquest.zip,success
